,year,date,location,week,age_group,value
388,2009,2009-12-13,LK Alb-Donau-Kreis,50,00+,31.0
389,2009,2009-12-20,LK Alb-Donau-Kreis,51,00+,16.0
390,2009,2009-12-27,LK Alb-Donau-Kreis,52,00+,5.0
391,2009,2010-01-03,LK Alb-Donau-Kreis,53,00+,1.0
392,2010,2010-01-10,LK Alb-Donau-Kreis,1,00+,3.0
393,2010,2010-01-17,LK Alb-Donau-Kreis,2,00+,1.0
394,2010,2010-01-24,LK Alb-Donau-Kreis,3,00+,2.0
395,2010,2010-01-31,LK Alb-Donau-Kreis,4,00+,1.0
396,2010,2010-02-07,LK Alb-Donau-Kreis,5,00+,1.0
397,2010,2010-02-14,LK Alb-Donau-Kreis,6,00+,0.0
398,2010,2010-02-21,LK Alb-Donau-Kreis,7,00+,0.0
399,2010,2010-02-28,LK Alb-Donau-Kreis,8,00+,1.0
400,2010,2010-03-07,LK Alb-Donau-Kreis,9,00+,1.0
401,2010,2010-03-14,LK Alb-Donau-Kreis,10,00+,0.0
402,2010,2010-03-21,LK Alb-Donau-Kreis,11,00+,0.0
403,2010,2010-03-28,LK Alb-Donau-Kreis,12,00+,0.0
404,2010,2010-04-04,LK Alb-Donau-Kreis,13,00+,0.0
405,2010,2010-04-11,LK Alb-Donau-Kreis,14,00+,0.0
406,2010,2010-04-18,LK Alb-Donau-Kreis,15,00+,0.0
407,2010,2010-04-25,LK Alb-Donau-Kreis,16,00+,0.0
408,2010,2010-05-02,LK Alb-Donau-Kreis,17,00+,0.0
409,2010,2010-05-09,LK Alb-Donau-Kreis,18,00+,0.0
410,2010,2010-05-16,LK Alb-Donau-Kreis,19,00+,0.0
411,2010,2010-05-23,LK Alb-Donau-Kreis,20,00+,0.0
412,2010,2010-05-30,LK Alb-Donau-Kreis,21,00+,0.0
413,2010,2010-06-06,LK Alb-Donau-Kreis,22,00+,0.0
414,2010,2010-06-13,LK Alb-Donau-Kreis,23,00+,0.0
415,2010,2010-06-20,LK Alb-Donau-Kreis,24,00+,0.0
416,2010,2010-06-27,LK Alb-Donau-Kreis,25,00+,0.0
417,2010,2010-07-04,LK Alb-Donau-Kreis,26,00+,0.0
418,2010,2010-07-11,LK Alb-Donau-Kreis,27,00+,0.0
419,2010,2010-07-18,LK Alb-Donau-Kreis,28,00+,0.0
420,2010,2010-07-25,LK Alb-Donau-Kreis,29,00+,0.0
421,2010,2010-08-01,LK Alb-Donau-Kreis,30,00+,0.0
422,2010,2010-08-08,LK Alb-Donau-Kreis,31,00+,0.0
423,2010,2010-08-15,LK Alb-Donau-Kreis,32,00+,0.0
424,2010,2010-08-29,LK Alb-Donau-Kreis,34,00+,0.0
425,2010,2010-09-05,LK Alb-Donau-Kreis,35,00+,0.0
426,2010,2010-09-12,LK Alb-Donau-Kreis,36,00+,0.0
427,2010,2010-09-19,LK Alb-Donau-Kreis,37,00+,0.0
428,2010,2010-09-26,LK Alb-Donau-Kreis,38,00+,0.0
429,2010,2010-10-03,LK Alb-Donau-Kreis,39,00+,0.0
430,2010,2010-10-10,LK Alb-Donau-Kreis,40,00+,0.0
431,2010,2010-10-17,LK Alb-Donau-Kreis,41,00+,0.0
432,2010,2010-10-24,LK Alb-Donau-Kreis,42,00+,0.0
433,2010,2010-10-31,LK Alb-Donau-Kreis,43,00+,0.0
434,2010,2010-11-07,LK Alb-Donau-Kreis,44,00+,0.0
435,2010,2010-11-14,LK Alb-Donau-Kreis,45,00+,0.0
436,2010,2010-11-21,LK Alb-Donau-Kreis,46,00+,0.0
437,2010,2010-11-28,LK Alb-Donau-Kreis,47,00+,0.0
438,2010,2010-12-05,LK Alb-Donau-Kreis,48,00+,0.0
439,2010,2010-12-12,LK Alb-Donau-Kreis,49,00+,0.0
440,2010,2010-12-19,LK Alb-Donau-Kreis,50,00+,0.0
441,2010,2010-12-26,LK Alb-Donau-Kreis,51,00+,0.0
442,2010,2011-01-02,LK Alb-Donau-Kreis,52,00+,0.0
443,2011,2011-01-09,LK Alb-Donau-Kreis,1,00+,1.0
444,2011,2011-01-16,LK Alb-Donau-Kreis,2,00+,1.0
445,2011,2011-01-23,LK Alb-Donau-Kreis,3,00+,15.0
446,2011,2011-01-30,LK Alb-Donau-Kreis,4,00+,13.0
447,2011,2011-02-06,LK Alb-Donau-Kreis,5,00+,13.0
448,2011,2011-02-13,LK Alb-Donau-Kreis,6,00+,15.0
449,2011,2011-02-20,LK Alb-Donau-Kreis,7,00+,10.0
450,2011,2011-02-27,LK Alb-Donau-Kreis,8,00+,4.0
451,2011,2011-03-06,LK Alb-Donau-Kreis,9,00+,0.0
452,2011,2011-03-13,LK Alb-Donau-Kreis,10,00+,1.0
453,2011,2011-03-20,LK Alb-Donau-Kreis,11,00+,0.0
454,2011,2011-03-27,LK Alb-Donau-Kreis,12,00+,0.0
455,2011,2011-04-03,LK Alb-Donau-Kreis,13,00+,1.0
456,2011,2011-04-10,LK Alb-Donau-Kreis,14,00+,0.0
457,2011,2011-04-17,LK Alb-Donau-Kreis,15,00+,0.0
458,2011,2011-04-24,LK Alb-Donau-Kreis,16,00+,0.0
459,2011,2011-05-01,LK Alb-Donau-Kreis,17,00+,0.0
460,2011,2011-05-08,LK Alb-Donau-Kreis,18,00+,0.0
461,2011,2011-05-15,LK Alb-Donau-Kreis,19,00+,0.0
462,2011,2011-05-22,LK Alb-Donau-Kreis,20,00+,0.0
463,2011,2011-05-29,LK Alb-Donau-Kreis,21,00+,0.0
464,2011,2011-06-05,LK Alb-Donau-Kreis,22,00+,0.0
465,2011,2011-06-12,LK Alb-Donau-Kreis,23,00+,0.0
466,2011,2011-06-19,LK Alb-Donau-Kreis,24,00+,0.0
467,2011,2011-06-26,LK Alb-Donau-Kreis,25,00+,0.0
468,2011,2011-07-03,LK Alb-Donau-Kreis,26,00+,0.0
469,2011,2011-07-10,LK Alb-Donau-Kreis,27,00+,0.0
470,2011,2011-07-17,LK Alb-Donau-Kreis,28,00+,0.0
471,2011,2011-07-24,LK Alb-Donau-Kreis,29,00+,0.0
472,2011,2011-07-31,LK Alb-Donau-Kreis,30,00+,0.0
473,2011,2011-08-07,LK Alb-Donau-Kreis,31,00+,0.0
474,2011,2011-08-14,LK Alb-Donau-Kreis,32,00+,0.0
475,2011,2011-08-28,LK Alb-Donau-Kreis,34,00+,0.0
476,2011,2011-09-04,LK Alb-Donau-Kreis,35,00+,0.0
477,2011,2011-09-11,LK Alb-Donau-Kreis,36,00+,0.0
478,2011,2011-09-18,LK Alb-Donau-Kreis,37,00+,0.0
479,2011,2011-09-25,LK Alb-Donau-Kreis,38,00+,0.0
480,2011,2011-10-02,LK Alb-Donau-Kreis,39,00+,0.0
481,2011,2011-10-09,LK Alb-Donau-Kreis,40,00+,0.0
482,2011,2011-10-16,LK Alb-Donau-Kreis,41,00+,0.0
483,2011,2011-10-23,LK Alb-Donau-Kreis,42,00+,0.0
484,2011,2011-10-30,LK Alb-Donau-Kreis,43,00+,0.0
485,2011,2011-11-06,LK Alb-Donau-Kreis,44,00+,0.0
486,2011,2011-11-13,LK Alb-Donau-Kreis,45,00+,0.0
487,2011,2011-11-20,LK Alb-Donau-Kreis,46,00+,0.0
488,2011,2011-11-27,LK Alb-Donau-Kreis,47,00+,0.0
489,2011,2011-12-04,LK Alb-Donau-Kreis,48,00+,0.0
490,2011,2011-12-11,LK Alb-Donau-Kreis,49,00+,0.0
491,2011,2011-12-18,LK Alb-Donau-Kreis,50,00+,0.0
492,2011,2011-12-25,LK Alb-Donau-Kreis,51,00+,0.0
493,2011,2012-01-01,LK Alb-Donau-Kreis,52,00+,0.0
494,2012,2012-01-08,LK Alb-Donau-Kreis,1,00+,0.0
495,2012,2012-01-15,LK Alb-Donau-Kreis,2,00+,0.0
496,2012,2012-01-22,LK Alb-Donau-Kreis,3,00+,0.0
497,2012,2012-01-29,LK Alb-Donau-Kreis,4,00+,0.0
498,2012,2012-02-05,LK Alb-Donau-Kreis,5,00+,0.0
499,2012,2012-02-12,LK Alb-Donau-Kreis,6,00+,2.0
500,2012,2012-02-19,LK Alb-Donau-Kreis,7,00+,3.0
501,2012,2012-02-26,LK Alb-Donau-Kreis,8,00+,6.0
502,2012,2012-03-04,LK Alb-Donau-Kreis,9,00+,4.0
503,2012,2012-03-11,LK Alb-Donau-Kreis,10,00+,1.0
504,2012,2012-03-18,LK Alb-Donau-Kreis,11,00+,1.0
505,2012,2012-03-25,LK Alb-Donau-Kreis,12,00+,1.0
506,2012,2012-04-01,LK Alb-Donau-Kreis,13,00+,1.0
507,2012,2012-04-08,LK Alb-Donau-Kreis,14,00+,2.0
508,2012,2012-04-15,LK Alb-Donau-Kreis,15,00+,1.0
509,2012,2012-04-22,LK Alb-Donau-Kreis,16,00+,0.0
510,2012,2012-04-29,LK Alb-Donau-Kreis,17,00+,0.0
511,2012,2012-05-06,LK Alb-Donau-Kreis,18,00+,0.0
512,2012,2012-05-13,LK Alb-Donau-Kreis,19,00+,1.0
513,2012,2012-05-20,LK Alb-Donau-Kreis,20,00+,1.0
514,2012,2012-05-27,LK Alb-Donau-Kreis,21,00+,0.0
515,2012,2012-06-03,LK Alb-Donau-Kreis,22,00+,0.0
516,2012,2012-06-10,LK Alb-Donau-Kreis,23,00+,0.0
517,2012,2012-06-17,LK Alb-Donau-Kreis,24,00+,0.0
518,2012,2012-06-24,LK Alb-Donau-Kreis,25,00+,0.0
519,2012,2012-07-01,LK Alb-Donau-Kreis,26,00+,0.0
520,2012,2012-07-15,LK Alb-Donau-Kreis,28,00+,0.0
521,2012,2012-07-22,LK Alb-Donau-Kreis,29,00+,0.0
522,2012,2012-08-05,LK Alb-Donau-Kreis,31,00+,0.0
523,2012,2012-08-12,LK Alb-Donau-Kreis,32,00+,0.0
524,2012,2012-08-19,LK Alb-Donau-Kreis,33,00+,0.0
525,2012,2012-08-26,LK Alb-Donau-Kreis,34,00+,0.0
526,2012,2012-09-02,LK Alb-Donau-Kreis,35,00+,0.0
527,2012,2012-09-09,LK Alb-Donau-Kreis,36,00+,0.0
528,2012,2012-09-23,LK Alb-Donau-Kreis,38,00+,0.0
529,2012,2012-09-30,LK Alb-Donau-Kreis,39,00+,0.0
530,2012,2012-10-14,LK Alb-Donau-Kreis,41,00+,0.0
531,2012,2012-10-21,LK Alb-Donau-Kreis,42,00+,0.0
532,2012,2012-10-28,LK Alb-Donau-Kreis,43,00+,0.0
533,2012,2012-11-04,LK Alb-Donau-Kreis,44,00+,0.0
534,2012,2012-11-11,LK Alb-Donau-Kreis,45,00+,0.0
535,2012,2012-11-18,LK Alb-Donau-Kreis,46,00+,0.0
536,2012,2012-11-25,LK Alb-Donau-Kreis,47,00+,0.0
537,2012,2012-12-02,LK Alb-Donau-Kreis,48,00+,0.0
538,2012,2012-12-09,LK Alb-Donau-Kreis,49,00+,0.0
539,2012,2012-12-16,LK Alb-Donau-Kreis,50,00+,0.0
540,2012,2012-12-23,LK Alb-Donau-Kreis,51,00+,0.0
541,2012,2012-12-30,LK Alb-Donau-Kreis,52,00+,0.0
542,2013,2013-01-06,LK Alb-Donau-Kreis,1,00+,0.0
543,2013,2013-01-13,LK Alb-Donau-Kreis,2,00+,0.0
544,2013,2013-01-20,LK Alb-Donau-Kreis,3,00+,2.0
545,2013,2013-01-27,LK Alb-Donau-Kreis,4,00+,5.0
546,2013,2013-02-03,LK Alb-Donau-Kreis,5,00+,2.0
547,2013,2013-02-10,LK Alb-Donau-Kreis,6,00+,7.0
548,2013,2013-02-17,LK Alb-Donau-Kreis,7,00+,10.0
549,2013,2013-02-24,LK Alb-Donau-Kreis,8,00+,19.0
550,2013,2013-03-03,LK Alb-Donau-Kreis,9,00+,20.0
551,2013,2013-03-10,LK Alb-Donau-Kreis,10,00+,17.0
552,2013,2013-03-17,LK Alb-Donau-Kreis,11,00+,5.0
553,2013,2013-03-24,LK Alb-Donau-Kreis,12,00+,1.0
554,2013,2013-03-31,LK Alb-Donau-Kreis,13,00+,0.0
555,2013,2013-04-07,LK Alb-Donau-Kreis,14,00+,1.0
556,2013,2013-04-14,LK Alb-Donau-Kreis,15,00+,2.0
557,2013,2013-04-21,LK Alb-Donau-Kreis,16,00+,0.0
558,2013,2013-04-28,LK Alb-Donau-Kreis,17,00+,0.0
559,2013,2013-05-05,LK Alb-Donau-Kreis,18,00+,0.0
560,2013,2013-05-12,LK Alb-Donau-Kreis,19,00+,0.0
561,2013,2013-05-19,LK Alb-Donau-Kreis,20,00+,0.0
562,2013,2013-05-26,LK Alb-Donau-Kreis,21,00+,0.0
563,2013,2013-06-02,LK Alb-Donau-Kreis,22,00+,0.0
564,2013,2013-06-09,LK Alb-Donau-Kreis,23,00+,0.0
565,2013,2013-06-16,LK Alb-Donau-Kreis,24,00+,0.0
566,2013,2013-06-23,LK Alb-Donau-Kreis,25,00+,0.0
567,2013,2013-06-30,LK Alb-Donau-Kreis,26,00+,0.0
568,2013,2013-07-07,LK Alb-Donau-Kreis,27,00+,0.0
569,2013,2013-07-14,LK Alb-Donau-Kreis,28,00+,0.0
570,2013,2013-07-21,LK Alb-Donau-Kreis,29,00+,0.0
571,2013,2013-07-28,LK Alb-Donau-Kreis,30,00+,0.0
572,2013,2013-08-04,LK Alb-Donau-Kreis,31,00+,0.0
573,2013,2013-08-11,LK Alb-Donau-Kreis,32,00+,0.0
574,2013,2013-08-18,LK Alb-Donau-Kreis,33,00+,0.0
575,2013,2013-08-25,LK Alb-Donau-Kreis,34,00+,0.0
576,2013,2013-09-01,LK Alb-Donau-Kreis,35,00+,0.0
577,2013,2013-09-08,LK Alb-Donau-Kreis,36,00+,0.0
578,2013,2013-09-15,LK Alb-Donau-Kreis,37,00+,0.0
579,2013,2013-09-29,LK Alb-Donau-Kreis,39,00+,0.0
580,2013,2013-10-06,LK Alb-Donau-Kreis,40,00+,0.0
581,2013,2013-10-13,LK Alb-Donau-Kreis,41,00+,0.0
582,2013,2013-10-20,LK Alb-Donau-Kreis,42,00+,0.0
583,2013,2013-10-27,LK Alb-Donau-Kreis,43,00+,0.0
584,2013,2013-11-03,LK Alb-Donau-Kreis,44,00+,0.0
585,2013,2013-11-10,LK Alb-Donau-Kreis,45,00+,0.0
586,2013,2013-11-17,LK Alb-Donau-Kreis,46,00+,0.0
587,2013,2013-11-24,LK Alb-Donau-Kreis,47,00+,0.0
588,2013,2013-12-01,LK Alb-Donau-Kreis,48,00+,0.0
589,2013,2013-12-08,LK Alb-Donau-Kreis,49,00+,0.0
590,2013,2013-12-15,LK Alb-Donau-Kreis,50,00+,0.0
591,2013,2013-12-22,LK Alb-Donau-Kreis,51,00+,0.0
592,2013,2013-12-29,LK Alb-Donau-Kreis,52,00+,0.0
593,2014,2014-01-05,LK Alb-Donau-Kreis,1,00+,0.0
594,2014,2014-01-12,LK Alb-Donau-Kreis,2,00+,0.0
595,2014,2014-01-19,LK Alb-Donau-Kreis,3,00+,1.0
596,2014,2014-01-26,LK Alb-Donau-Kreis,4,00+,0.0
597,2014,2014-02-02,LK Alb-Donau-Kreis,5,00+,0.0
598,2014,2014-02-09,LK Alb-Donau-Kreis,6,00+,0.0
599,2014,2014-02-16,LK Alb-Donau-Kreis,7,00+,3.0
600,2014,2014-02-23,LK Alb-Donau-Kreis,8,00+,0.0
601,2014,2014-03-02,LK Alb-Donau-Kreis,9,00+,0.0
602,2014,2014-03-09,LK Alb-Donau-Kreis,10,00+,1.0
603,2014,2014-03-16,LK Alb-Donau-Kreis,11,00+,0.0
604,2014,2014-03-23,LK Alb-Donau-Kreis,12,00+,1.0
605,2014,2014-03-30,LK Alb-Donau-Kreis,13,00+,1.0
606,2014,2014-04-06,LK Alb-Donau-Kreis,14,00+,0.0
607,2014,2014-04-13,LK Alb-Donau-Kreis,15,00+,1.0
608,2014,2014-04-20,LK Alb-Donau-Kreis,16,00+,0.0
609,2014,2014-04-27,LK Alb-Donau-Kreis,17,00+,0.0
610,2014,2014-05-04,LK Alb-Donau-Kreis,18,00+,0.0
611,2014,2014-05-11,LK Alb-Donau-Kreis,19,00+,1.0
612,2014,2014-05-18,LK Alb-Donau-Kreis,20,00+,0.0
613,2014,2014-05-25,LK Alb-Donau-Kreis,21,00+,0.0
614,2014,2014-06-01,LK Alb-Donau-Kreis,22,00+,0.0
615,2014,2014-06-08,LK Alb-Donau-Kreis,23,00+,0.0
616,2014,2014-06-15,LK Alb-Donau-Kreis,24,00+,0.0
617,2014,2014-06-22,LK Alb-Donau-Kreis,25,00+,0.0
618,2014,2014-06-29,LK Alb-Donau-Kreis,26,00+,1.0
619,2014,2014-07-06,LK Alb-Donau-Kreis,27,00+,0.0
620,2014,2014-07-13,LK Alb-Donau-Kreis,28,00+,0.0
621,2014,2014-07-20,LK Alb-Donau-Kreis,29,00+,0.0
622,2014,2014-07-27,LK Alb-Donau-Kreis,30,00+,0.0
623,2014,2014-08-03,LK Alb-Donau-Kreis,31,00+,0.0
624,2014,2014-08-10,LK Alb-Donau-Kreis,32,00+,0.0
625,2014,2014-08-17,LK Alb-Donau-Kreis,33,00+,0.0
626,2014,2014-08-24,LK Alb-Donau-Kreis,34,00+,0.0
627,2014,2014-08-31,LK Alb-Donau-Kreis,35,00+,0.0
628,2014,2014-09-07,LK Alb-Donau-Kreis,36,00+,0.0
629,2014,2014-09-14,LK Alb-Donau-Kreis,37,00+,0.0
630,2014,2014-09-21,LK Alb-Donau-Kreis,38,00+,0.0
631,2014,2014-09-28,LK Alb-Donau-Kreis,39,00+,0.0
632,2014,2014-10-05,LK Alb-Donau-Kreis,40,00+,0.0
633,2014,2014-10-12,LK Alb-Donau-Kreis,41,00+,0.0
634,2014,2014-10-19,LK Alb-Donau-Kreis,42,00+,0.0
635,2014,2014-10-26,LK Alb-Donau-Kreis,43,00+,1.0
636,2014,2014-11-02,LK Alb-Donau-Kreis,44,00+,0.0
637,2014,2014-11-09,LK Alb-Donau-Kreis,45,00+,1.0
638,2014,2014-11-16,LK Alb-Donau-Kreis,46,00+,0.0
639,2014,2014-11-23,LK Alb-Donau-Kreis,47,00+,0.0
640,2014,2014-11-30,LK Alb-Donau-Kreis,48,00+,0.0
641,2014,2014-12-07,LK Alb-Donau-Kreis,49,00+,1.0
642,2014,2014-12-14,LK Alb-Donau-Kreis,50,00+,0.0
643,2014,2014-12-21,LK Alb-Donau-Kreis,51,00+,0.0
644,2014,2014-12-28,LK Alb-Donau-Kreis,52,00+,0.0
645,2015,2015-01-04,LK Alb-Donau-Kreis,1,00+,1.0
646,2015,2015-01-11,LK Alb-Donau-Kreis,2,00+,0.0
647,2015,2015-01-18,LK Alb-Donau-Kreis,3,00+,3.0
648,2015,2015-01-25,LK Alb-Donau-Kreis,4,00+,3.0
649,2015,2015-02-01,LK Alb-Donau-Kreis,5,00+,8.0
650,2015,2015-02-08,LK Alb-Donau-Kreis,6,00+,10.0
651,2015,2015-02-15,LK Alb-Donau-Kreis,7,00+,27.0
652,2015,2015-02-22,LK Alb-Donau-Kreis,8,00+,38.0
653,2015,2015-03-01,LK Alb-Donau-Kreis,9,00+,35.0
654,2015,2015-03-08,LK Alb-Donau-Kreis,10,00+,32.0
655,2015,2015-03-15,LK Alb-Donau-Kreis,11,00+,13.0
656,2015,2015-03-22,LK Alb-Donau-Kreis,12,00+,11.0
657,2015,2015-03-29,LK Alb-Donau-Kreis,13,00+,15.0
658,2015,2015-04-05,LK Alb-Donau-Kreis,14,00+,4.0
659,2015,2015-04-12,LK Alb-Donau-Kreis,15,00+,1.0
660,2015,2015-04-19,LK Alb-Donau-Kreis,16,00+,1.0
661,2015,2015-04-26,LK Alb-Donau-Kreis,17,00+,1.0
662,2015,2015-05-03,LK Alb-Donau-Kreis,18,00+,0.0
663,2015,2015-05-10,LK Alb-Donau-Kreis,19,00+,0.0
664,2015,2015-05-17,LK Alb-Donau-Kreis,20,00+,0.0
665,2015,2015-05-24,LK Alb-Donau-Kreis,21,00+,0.0
666,2015,2015-05-31,LK Alb-Donau-Kreis,22,00+,0.0
667,2015,2015-06-07,LK Alb-Donau-Kreis,23,00+,0.0
668,2015,2015-06-14,LK Alb-Donau-Kreis,24,00+,0.0
669,2015,2015-06-21,LK Alb-Donau-Kreis,25,00+,0.0
670,2015,2015-06-28,LK Alb-Donau-Kreis,26,00+,0.0
671,2015,2015-07-05,LK Alb-Donau-Kreis,27,00+,0.0
672,2015,2015-07-12,LK Alb-Donau-Kreis,28,00+,0.0
673,2015,2015-07-19,LK Alb-Donau-Kreis,29,00+,0.0
674,2015,2015-07-26,LK Alb-Donau-Kreis,30,00+,0.0
675,2015,2015-08-02,LK Alb-Donau-Kreis,31,00+,0.0
676,2015,2015-08-09,LK Alb-Donau-Kreis,32,00+,0.0
677,2015,2015-08-16,LK Alb-Donau-Kreis,33,00+,0.0
678,2015,2015-08-23,LK Alb-Donau-Kreis,34,00+,0.0
679,2015,2015-08-30,LK Alb-Donau-Kreis,35,00+,0.0
680,2015,2015-09-06,LK Alb-Donau-Kreis,36,00+,0.0
681,2015,2015-09-13,LK Alb-Donau-Kreis,37,00+,0.0
682,2015,2015-09-20,LK Alb-Donau-Kreis,38,00+,0.0
683,2015,2015-09-27,LK Alb-Donau-Kreis,39,00+,0.0
684,2015,2015-10-04,LK Alb-Donau-Kreis,40,00+,0.0
685,2015,2015-10-11,LK Alb-Donau-Kreis,41,00+,0.0
686,2015,2015-10-18,LK Alb-Donau-Kreis,42,00+,0.0
687,2015,2015-10-25,LK Alb-Donau-Kreis,43,00+,0.0
688,2015,2015-11-01,LK Alb-Donau-Kreis,44,00+,0.0
689,2015,2015-11-08,LK Alb-Donau-Kreis,45,00+,0.0
690,2015,2015-11-15,LK Alb-Donau-Kreis,46,00+,0.0
691,2015,2015-11-22,LK Alb-Donau-Kreis,47,00+,0.0
692,2015,2015-11-29,LK Alb-Donau-Kreis,48,00+,0.0
693,2015,2015-12-06,LK Alb-Donau-Kreis,49,00+,0.0
694,2015,2015-12-13,LK Alb-Donau-Kreis,50,00+,0.0
695,2015,2015-12-20,LK Alb-Donau-Kreis,51,00+,0.0
696,2015,2015-12-27,LK Alb-Donau-Kreis,52,00+,2.0
697,2015,2016-01-03,LK Alb-Donau-Kreis,53,00+,0.0
698,2016,2016-01-10,LK Alb-Donau-Kreis,1,00+,2.0
699,2016,2016-01-17,LK Alb-Donau-Kreis,2,00+,0.0
700,2016,2016-01-24,LK Alb-Donau-Kreis,3,00+,0.0
701,2016,2016-01-31,LK Alb-Donau-Kreis,4,00+,1.0
702,2016,2016-02-07,LK Alb-Donau-Kreis,5,00+,1.0
703,2016,2016-02-14,LK Alb-Donau-Kreis,6,00+,6.0
704,2016,2016-02-21,LK Alb-Donau-Kreis,7,00+,4.0
705,2016,2016-02-28,LK Alb-Donau-Kreis,8,00+,7.0
706,2016,2016-03-06,LK Alb-Donau-Kreis,9,00+,4.0
707,2016,2016-03-13,LK Alb-Donau-Kreis,10,00+,14.0
708,2016,2016-03-20,LK Alb-Donau-Kreis,11,00+,13.0
709,2016,2016-03-27,LK Alb-Donau-Kreis,12,00+,3.0
710,2016,2016-04-03,LK Alb-Donau-Kreis,13,00+,3.0
711,2016,2016-04-10,LK Alb-Donau-Kreis,14,00+,5.0
712,2016,2016-04-17,LK Alb-Donau-Kreis,15,00+,2.0
713,2016,2016-04-24,LK Alb-Donau-Kreis,16,00+,1.0
714,2016,2016-05-01,LK Alb-Donau-Kreis,17,00+,1.0
715,2016,2016-05-08,LK Alb-Donau-Kreis,18,00+,1.0
716,2016,2016-05-15,LK Alb-Donau-Kreis,19,00+,0.0
717,2016,2016-05-22,LK Alb-Donau-Kreis,20,00+,1.0
718,2016,2016-05-29,LK Alb-Donau-Kreis,21,00+,0.0
719,2016,2016-06-05,LK Alb-Donau-Kreis,22,00+,0.0
720,2016,2016-06-12,LK Alb-Donau-Kreis,23,00+,0.0
721,2016,2016-06-19,LK Alb-Donau-Kreis,24,00+,0.0
722,2016,2016-06-26,LK Alb-Donau-Kreis,25,00+,0.0
723,2016,2016-07-03,LK Alb-Donau-Kreis,26,00+,0.0
724,2016,2016-07-10,LK Alb-Donau-Kreis,27,00+,0.0
725,2016,2016-07-17,LK Alb-Donau-Kreis,28,00+,0.0
726,2016,2016-07-24,LK Alb-Donau-Kreis,29,00+,0.0
727,2016,2016-07-31,LK Alb-Donau-Kreis,30,00+,0.0
728,2016,2016-08-07,LK Alb-Donau-Kreis,31,00+,0.0
729,2016,2016-08-14,LK Alb-Donau-Kreis,32,00+,0.0
730,2016,2016-08-21,LK Alb-Donau-Kreis,33,00+,0.0
731,2016,2016-08-28,LK Alb-Donau-Kreis,34,00+,0.0
732,2016,2016-09-04,LK Alb-Donau-Kreis,35,00+,0.0
733,2016,2016-09-11,LK Alb-Donau-Kreis,36,00+,0.0
734,2016,2016-09-18,LK Alb-Donau-Kreis,37,00+,0.0
735,2016,2016-09-25,LK Alb-Donau-Kreis,38,00+,0.0
736,2016,2016-10-02,LK Alb-Donau-Kreis,39,00+,0.0
737,2016,2016-10-09,LK Alb-Donau-Kreis,40,00+,0.0
738,2016,2016-10-16,LK Alb-Donau-Kreis,41,00+,0.0
739,2016,2016-10-23,LK Alb-Donau-Kreis,42,00+,0.0
740,2016,2016-10-30,LK Alb-Donau-Kreis,43,00+,0.0
741,2016,2016-11-06,LK Alb-Donau-Kreis,44,00+,0.0
742,2016,2016-11-13,LK Alb-Donau-Kreis,45,00+,0.0
743,2016,2016-11-20,LK Alb-Donau-Kreis,46,00+,0.0
744,2016,2016-11-27,LK Alb-Donau-Kreis,47,00+,0.0
745,2016,2016-12-04,LK Alb-Donau-Kreis,48,00+,0.0
746,2016,2016-12-11,LK Alb-Donau-Kreis,49,00+,0.0
747,2016,2016-12-18,LK Alb-Donau-Kreis,50,00+,1.0
748,2016,2016-12-25,LK Alb-Donau-Kreis,51,00+,1.0
749,2016,2017-01-01,LK Alb-Donau-Kreis,52,00+,1.0
750,2017,2017-01-08,LK Alb-Donau-Kreis,1,00+,3.0
751,2017,2017-01-15,LK Alb-Donau-Kreis,2,00+,17.0
752,2017,2017-01-22,LK Alb-Donau-Kreis,3,00+,9.0
753,2017,2017-01-29,LK Alb-Donau-Kreis,4,00+,19.0
754,2017,2017-02-05,LK Alb-Donau-Kreis,5,00+,34.0
755,2017,2017-02-12,LK Alb-Donau-Kreis,6,00+,49.0
756,2017,2017-02-19,LK Alb-Donau-Kreis,7,00+,27.0
757,2017,2017-02-26,LK Alb-Donau-Kreis,8,00+,23.0
758,2017,2017-03-05,LK Alb-Donau-Kreis,9,00+,12.0
759,2017,2017-03-12,LK Alb-Donau-Kreis,10,00+,3.0
760,2017,2017-03-19,LK Alb-Donau-Kreis,11,00+,3.0
761,2017,2017-03-26,LK Alb-Donau-Kreis,12,00+,1.0
762,2017,2017-04-02,LK Alb-Donau-Kreis,13,00+,2.0
763,2017,2017-04-09,LK Alb-Donau-Kreis,14,00+,1.0
764,2017,2017-04-16,LK Alb-Donau-Kreis,15,00+,0.0
765,2017,2017-04-23,LK Alb-Donau-Kreis,16,00+,0.0
766,2017,2017-04-30,LK Alb-Donau-Kreis,17,00+,1.0
767,2017,2017-05-07,LK Alb-Donau-Kreis,18,00+,0.0
768,2017,2017-05-14,LK Alb-Donau-Kreis,19,00+,1.0
769,2017,2017-05-21,LK Alb-Donau-Kreis,20,00+,0.0
770,2017,2017-05-28,LK Alb-Donau-Kreis,21,00+,0.0
771,2017,2017-06-04,LK Alb-Donau-Kreis,22,00+,0.0
772,2017,2017-06-11,LK Alb-Donau-Kreis,23,00+,0.0
773,2017,2017-06-18,LK Alb-Donau-Kreis,24,00+,0.0
774,2017,2017-06-25,LK Alb-Donau-Kreis,25,00+,1.0
775,2017,2017-07-02,LK Alb-Donau-Kreis,26,00+,0.0
